# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403638198.41838 12.986907 -0.135705 2.702305 -0.804263 -0.094457 -0.583442 0.061917 0.0005192233 0.0000062656 -0.0001681197 0.0000013110 -0.0000021026 0.0000559371 0.0069300260 0.0037117541 -0.0009336161 0.0461222250 0.0004249248 0.0028980518
1403638198.48504 12.974606 -0.105386 2.675729 -0.805241 -0.097842 -0.582002 0.057337 0.0005175959 0.0000122001 -0.0001702363 0.0000015338 -0.0000040926 0.0000575077 0.0069123030 0.0035490370 -0.0009346473 0.0459878565 0.0004275921 0.0029062749
1403638198.55171 12.957011 -0.073549 2.650770 -0.805172 -0.103399 -0.581811 0.050040 0.0005161600 0.0000220430 -0.0001711038 0.0000021878 -0.0000073967 0.0000582421 0.0068387935 0.0034046429 -0.0009353810 0.0458550733 0.0004269425 0.0028978864
1403638198.61838 12.942760 -0.041223 2.622916 -0.802626 -0.110728 -0.584787 0.039437 0.0005164900 0.0000364425 -0.0001683874 0.0000038315 -0.0000119836 0.0000564264 0.0068173387 0.0032283292 -0.0009377006 0.0456892065 0.0004294311 0.0029050910
1403638198.68504 12.925317 -0.001744 2.589963 -0.799108 -0.118264 -0.588735 0.028837 0.0005167315 0.0000509950 -0.0001641516 0.0000062978 -0.0000163159 0.0000536686 0.0067422916 0.0030675800 -0.0009369107 0.0455355396 0.0004266574 0.0028943132
1403638198.75171 12.905547 0.036515 2.563507 -0.795467 -0.124936 -0.592647 0.019801 0.0005168488 0.0000638219 -0.0001596664 0.0000091640 -0.0000198431 0.0000508502 0.0067131036 0.0028458182 -0.0009378788 0.0453646330 0.0004287930 0.0029017406
1403638198.81838 12.888321 0.078971 2.550950 -0.792630 -0.128390 -0.595841 0.015082 0.0005174753 0.0000706853 -0.0001557771 0.0000109417 -0.0000214094 0.0000484132 0.0066272163 0.0026504986 -0.0009367240 0.0452317284 0.0004277088 0.0028933069
1403638198.88504 12.867193 0.126374 2.532824 -0.791748 -0.129741 -0.596750 0.013876 0.0005177050 0.0000727320 -0.0001547274 0.0000115154 -0.0000218712 0.0000477721 0.0065979874 0.0024117486 -0.0009373010 0.0450260926 0.0004290534 0.0028997401
1403638198.95171 12.834579 0.182083 2.517339 -0.792580 -0.129274 -0.595733 0.014366 0.0005171866 0.0000717632 -0.0001559293 0.0000112538 -0.0000217709 0.0000485451 0.0065134681 0.0021666378 -0.0009376521 0.0447491910 0.0004292125 0.0028930937
1403638199.01838 12.800102 0.239598 2.504544 -0.793855 -0.127965 -0.594275 0.016012 0.0005168565 0.0000692873 -0.0001577608 0.0000105913 -0.0000212833 0.0000497011 0.0064729071 0.0018628924 -0.0009392570 0.0444367050 0.0004306987 0.0028995977
1403638199.08504 12.772266 0.299704 2.497270 -0.794907 -0.126207 -0.593197 0.017655 0.0005167061 0.0000666014 -0.0001590747 0.0000098818 -0.0000206380 0.0000505238 0.0063777700 0.0015718600 -0.0009427219 0.0440925319 0.0004290483 0.0028903111
1403638199.15171 12.736467 0.366908 2.496655 -0.795208 -0.124497 -0.593109 0.019157 0.0005174543 0.0000641736 -0.0001592049 0.0000092609 -0.0000198769 0.0000505437 0.0063362937 0.0012576786 -0.0009466891 0.0438355672 0.0004299813 0.0028948417
1403638199.21838 12.699178 0.438290 2.506195 -0.794524 -0.122232 -0.594395 0.022045 0.0005194779 0.0000604846 -0.0001577332 0.0000083422 -0.0000184945 0.0000494535 0.0062516514 0.0009312805 -0.0009470999 0.0434873708 0.0004309903 0.0028905936
1403638199.28504 12.654772 0.514174 2.514222 -0.792640 -0.120725 -0.597132 0.024089 0.0005223203 0.0000583330 -0.0001545400 0.0000078225 -0.0000173861 0.0000472877 0.0062210175 0.0005710939 -0.0009472264 0.0431478041 0.0004314876 0.0028965398
1403638199.35171 12.604430 0.587594 2.523995 -0.791116 -0.120464 -0.599187 0.024481 0.0005239389 0.0000583252 -0.0001520942 0.0000078005 -0.0000170575 0.0000457120 0.0061431437 0.0002141605 -0.0009482636 0.0427277669 0.0004328519 0.0028936561
1403638199.41838 12.561960 0.669863 2.542377 -0.790836 -0.121881 -0.599386 0.021456 0.0005234026 0.0000617750 -0.0001517779 0.0000086054 -0.0000180429 0.0000455837 0.0061122261 -0.0001428927 -0.0009541893 0.0422644253 0.0004338153 0.0028975728
1403638199.48504 12.511854 0.755707 2.561218 -0.791971 -0.123733 -0.597621 0.017939 0.0005210005 0.0000656419 -0.0001538858 0.0000095862 -0.0000195202 0.0000470265 0.0060451409 -0.0005154894 -0.0009539977 0.0418658168 0.0004353756 0.0028961345
1403638199.55171 12.454272 0.845952 2.580436 -0.793868 -0.126797 -0.594538 0.014831 0.0005174860 0.0000696124 -0.0001576135 0.0000106932 -0.0000213410 0.0000495987 0.0060366957 -0.0009243455 -0.0009541766 0.0414278182 0.0004359601 0.0029025493
1403638199.61838 12.400691 0.942682 2.603268 -0.794975 -0.130073 -0.592310 0.016272 0.0005156557 0.0000700617 -0.0001600934 0.0000108449 -0.0000218891 0.0000513036 0.0059860677 -0.0013291884 -0.0009548559 0.0409145490 0.0004379691 0.0029030912
1403638199.68504 12.338203 1.042442 2.627021 -0.795515 -0.132812 -0.590757 0.022862 0.0005157648 0.0000659059 -0.0001619232 0.0000097523 -0.0000208248 0.0000524521 0.0059963426 -0.0017735490 -0.0009547802 0.0404550808 0.0004384837 0.0029097862
1403638199.75171 12.262031 1.155219 2.656525 -0.797142 -0.132710 -0.588063 0.033674 0.0005163945 0.0000560232 -0.0001648057 0.0000073998 -0.0000180025 0.0000542220 0.0059699132 -0.0021995390 -0.0009562945 0.0399060861 0.0004409349 0.0029111596
1403638199.81838 12.193962 1.261365 2.679751 -0.799921 -0.130969 -0.583853 0.045706 0.0005160538 0.0000438356 -0.0001691284 0.0000050454 -0.0000144776 0.0000570747 0.0060042667 -0.0026858788 -0.0009569014 0.0392707503 0.0004414511 0.0029189514
1403638199.88504 12.110048 1.374173 2.699725 -0.801999 -0.129867 -0.580450 0.054863 0.0005152612 0.0000345477 -0.0001723824 0.0000036323 -0.0000116586 0.0000593254 0.0060032900 -0.0031110427 -0.0009603093 0.0387031609 0.0004445557 0.0029204545
1403638199.95171 12.038461 1.483358 2.717948 -0.803219 -0.130183 -0.577987 0.061823 0.0005146850 0.0000282655 -0.0001744726 0.0000028716 -0.0000096746 0.0000608149 0.0060594895 -0.0035680390 -0.0009637830 0.0380310463 0.0004456246 0.0029278483
1403638200.01838 11.968581 1.590921 2.734169 -0.803106 -0.132490 -0.576960 0.067712 0.0005148231 0.0000245220 -0.0001749491 0.0000024839 -0.0000084184 0.0000611244 0.0060923495 -0.0039854046 -0.0009659216 0.0374545573 0.0004481454 0.0029307870
1403638200.08504 11.898219 1.700738 2.749336 -0.802207 -0.138840 -0.576346 0.070798 0.0005146154 0.0000257585 -0.0001752494 0.0000026133 -0.0000088561 0.0000613664 0.0061830882 -0.0044028945 -0.0009665756 0.0369148444 0.0004486942 0.0029388096
1403638200.15171 11.820438 1.811060 2.763176 -0.799282 -0.148669 -0.577776 0.072250 0.0005153952 0.0000311626 -0.0001734517 0.0000032083 -0.0000105721 0.0000600579 0.0062449442 -0.0048029307 -0.0009693124 0.0363597220 0.0004512443 0.0029418483
1403638200.21838 11.751908 1.922073 2.779916 -0.793931 -0.158563 -0.581993 0.076254 0.0005190383 0.0000352646 -0.0001679863 0.0000037260 -0.0000114961 0.0000560532 0.0063578056 -0.0052096134 -0.0009735344 0.0357708098 0.0004519211 0.0029491586
1403638200.28504 11.687938 2.024067 2.794857 -0.788054 -0.168336 -0.586328 0.082783 0.0005230070 0.0000373192 -0.0001620542 0.0000039908 -0.0000116381 0.0000518825 0.0064501615 -0.0055824326 -0.0009746021 0.0353300131 0.0004523037 0.0029530723
1403638200.35171 11.612931 2.135371 2.814883 -0.782674 -0.177900 -0.589551 0.090569 0.0005265160 0.0000380655 -0.0001569248 0.0000040870 -0.0000114140 0.0000484420 0.0065966308 -0.0059596257 -0.0009748190 0.0347640151 0.0004522748 0.0029624894
1403638200.41838 11.532538 2.242710 2.837899 -0.778716 -0.189063 -0.590673 0.094667 0.0005272544 0.0000425371 -0.0001548115 0.0000047724 -0.0000125569 0.0000471301 0.0067608743 -0.0063457016 -0.0009770283 0.0341831440 0.0004531570 0.0029716249
1403638200.48504 11.448893 2.356566 2.863698 -0.776112 -0.200334 -0.590318 0.095087 0.0005259337 0.0000496030 -0.0001549831 0.0000060300 -0.0000146874 0.0000473582 0.0069386419 -0.0067009169 -0.0009777848 0.0335940602 0.0004528407 0.0029816935
1403638200.55171 11.364189 2.472118 2.893334 -0.773973 -0.210925 -0.589305 0.095901 0.0005241508 0.0000557064 -0.0001558689 0.0000072839 -0.0000166386 0.0000480531 0.0071450532 -0.0070720038 -0.0009780760 0.0329908181 0.0004521785 0.0029929527
1403638200.61837 11.278276 2.589822 2.925087 -0.771579 -0.221740 -0.588260 0.097200 0.0005223146 0.0000615373 -0.0001566770 0.0000086255 -0.0000185347 0.0000487144 0.0073727660 -0.0074373695 -0.0009783962 0.0323857819 0.0004512686 0.0030048606
1403638200.68504 11.175614 2.712252 2.954999 -0.768543 -0.233514 -0.587587 0.097742 0.0005200855 0.0000686355 -0.0001572284 0.0000104387 -0.0000208293 0.0000492524 0.0076044426 -0.0077888263 -0.0009866975 0.0317573846 0.0004532869 0.0030109703
1403638200.75171 11.069319 2.830513 2.992248 -0.767748 -0.243129 -0.584484 0.099152 0.0005168220 0.0000727484 -0.0001603447 0.0000116322 -0.0000226536 0.0000514871 0.0078747707 -0.0081196386 -0.0009891001 0.0309863875 0.0004519445 0.0030239670
1403638200.81837 10.970015 2.951601 3.027285 -0.767982 -0.249742 -0.580917 0.101827 0.0005141734 0.0000735903 -0.0001638720 0.0000119281 -0.0000235378 0.0000539807 0.0081516395 -0.0084473622 -0.0009960863 0.0303006025 0.0004523166 0.0030339136
1403638200.88504 10.865993 3.076221 3.060113 -0.769085 -0.252700 -0.577340 0.106441 0.0005129354 0.0000703955 -0.0001671606 0.0000110609 -0.0000230226 0.0000562481 0.0084611828 -0.0087685598 -0.0010015916 0.0296482320 0.0004503681 0.0030457242
1403638200.95171 10.759150 3.203029 3.089256 -0.770839 -0.250873 -0.573970 0.115879 0.0005143611 0.0000603840 -0.0001693488 0.0000084861 -0.0000199504 0.0000575418 0.0087909225 -0.0090845832 -0.0010072144 0.0289807577 0.0004483207 0.0030552059
1403638201.01837 10.657397 3.333280 3.114997 -0.772362 -0.247094 -0.571418 0.126029 0.0005166782 0.0000486713 -0.0001702164 0.0000059772 -0.0000160923 0.0000578729 0.0091410795 -0.0093879031 -0.0010187914 0.0283127586 0.0004449177 0.0030642446
1403638201.08504 10.555346 3.463237 3.137753 -0.773419 -0.244024 -0.569643 0.133348 0.0005181971 0.0000400355 -0.0001706232 0.0000044813 -0.0000132314 0.0000579842 0.0095080160 -0.0096943021 -0.0010294692 0.0276978333 0.0004414151 0.0030727117
1403638201.15171 10.444116 3.593163 3.157996 -0.774422 -0.241772 -0.568306 0.137281 0.0005187134 0.0000348433 -0.0001712920 0.0000037355 -0.0000115505 0.0000583820 0.0099205639 -0.0099807339 -0.0010336793 0.0271001702 0.0004387899 0.0030866949
1403638201.21837 10.335598 3.721079 3.170354 -0.774386 -0.238574 -0.568679 0.141467 0.0005206305 0.0000295252 -0.0001698829 0.0000030688 -0.0000096743 0.0000572525 0.0103298252 -0.0102417240 -0.0010428265 0.0264588403 0.0004340744 0.0030936764
1403638201.28504 10.219309 3.848056 3.182242 -0.774976 -0.237147 -0.568309 0.142122 0.0005207287 0.0000278519 -0.0001702068 0.0000028913 -0.0000091447 0.0000574652 0.0107716364 -0.0104829352 -0.0010508151 0.0258535106 0.0004298412 0.0031084215
1403638201.35171 10.104656 3.977618 3.193246 -0.775591 -0.236739 -0.567915 0.141018 0.0005202803 0.0000282791 -0.0001709545 0.0000029434 -0.0000093344 0.0000580109 0.0112183365 -0.0106929108 -0.0010570061 0.0252174622 0.0004249173 0.0031206639
1403638201.41837 9.994821 4.107894 3.201155 -0.775524 -0.236288 -0.568597 0.139382 0.0005205131 0.0000295817 -0.0001706175 0.0000030948 -0.0000097440 0.0000577732 0.0117089527 -0.0108986371 -0.0010663894 0.0246102328 0.0004191617 0.0031365390
1403638201.48504 9.886397 4.239998 3.206024 -0.775265 -0.234542 -0.569778 0.138953 0.0005215027 0.0000291757 -0.0001694297 0.0000030434 -0.0000095312 0.0000568847 0.0121784924 -0.0111013884 -0.0010695254 0.0240290089 0.0004112286 0.0031440993
1403638201.55171 9.761916 4.360435 3.209268 -0.774514 -0.233812 -0.571366 0.137841 0.0005225341 0.0000302731 -0.0001680303 0.0000031724 -0.0000097923 0.0000558775 0.0127068256 -0.0112660209 -0.0010788256 0.0234459540 0.0004031704 0.0031589419
1403638201.61837 9.642473 4.482060 3.206861 -0.773405 -0.232700 -0.573543 0.136906 0.0005240910 0.0000311964 -0.0001658365 0.0000032771 -0.0000099322 0.0000543098 0.0132129297 -0.0114125260 -0.0010828801 0.0228718150 0.0003952355 0.0031698789
1403638201.68504 9.523876 4.607573 3.201580 -0.773263 -0.231323 -0.574212 0.137240 0.0005249641 0.0000301695 -0.0001650172 0.0000031608 -0.0000095474 0.0000537093 0.0137506244 -0.0115248848 -0.0010892671 0.0223114016 0.0003877864 0.0031864488
1403638201.75171 9.420976 4.728379 3.184952 -0.773437 -0.230459 -0.574406 0.136900 0.0005252356 0.0000300162 -0.0001648718 0.0000031447 -0.0000094874 0.0000535798 0.0142915423 -0.0116314702 -0.0010907247 0.0217602397 0.0003802843 0.0031975647
1403638201.81837 9.302481 4.852198 3.172056 -0.773303 -0.229407 -0.574947 0.137151 0.0005259167 0.0000292332 -0.0001642714 0.0000030608 -0.0000092010 0.0000531346 0.0148638472 -0.0117493442 -0.0010984334 0.0213091886 0.0003730678 0.0032142199
1403638201.88504 9.178643 4.984239 3.156142 -0.773695 -0.229000 -0.574449 0.137708 0.0005258243 0.0000281703 -0.0001647714 0.0000029441 -0.0000088996 0.0000534379 0.0154259151 -0.0118201880 -0.0010975212 0.0207764254 0.0003648422 0.0032240657
1403638201.95171 9.050937 5.110499 3.142058 -0.773606 -0.231137 -0.573424 0.138904 0.0005253576 0.0000283575 -0.0001656410 0.0000029743 -0.0000090124 0.0000540431 0.0160857241 -0.0118776173 -0.0011029657 0.0202637650 0.0003543219 0.0032427567
1403638202.01837 8.931760 5.234922 3.123579 -0.773148 -0.234679 -0.571734 0.142441 0.0005249598 0.0000271923 -0.0001666091 0.0000028534 -0.0000086980 0.0000546799 0.0166939733 -0.0118773564 -0.0010991798 0.0197159132 0.0003419218 0.0032518194
1403638202.08504 8.805098 5.358777 3.110498 -0.773720 -0.236496 -0.568572 0.148839 0.0005243361 0.0000220271 -0.0001684543 0.0000023770 -0.0000071399 0.0000559340 0.0173745734 -0.0119071857 -0.0011066366 0.0192663800 0.0003321282 0.0032711264
1403638202.15171 8.680430 5.484017 3.100987 -0.775864 -0.237425 -0.563384 0.155764 0.0005221914 0.0000150365 -0.0001722835 0.0000018876 -0.0000050176 0.0000586552 0.0180791338 -0.0119250988 -0.0011090467 0.0188078640 0.0003217322 0.0032820376
1403638202.21837 8.556730 5.613301 3.092624 -0.778494 -0.237991 -0.557893 0.161440 0.0005193920 0.0000085399 -0.0001765878 0.0000016025 -0.0000029546 0.0000618713 0.0187694144 -0.0118814323 -0.0011158874 0.0183429777 0.0003104763 0.0033027737
1403638202.28504 8.432959 5.740792 3.086191 -0.781120 -0.239963 -0.552534 0.164239 0.0005157482 0.0000054041 -0.0001814569 0.0000015230 -0.0000019494 0.0000656783 0.0194851644 -0.0118308541 -0.0011130519 0.0178983509 0.0002944504 0.0033126393
1403638202.35171 8.310584 5.860363 3.085186 -0.782112 -0.240984 -0.549755 0.167324 0.0005143046 0.0000026220 -0.0001834930 0.0000014879 -0.0000009827 0.0000673140 0.0202639073 -0.0117922097 -0.0011192007 0.0175120656 0.0002790901 0.0033335412
1403638202.41837 8.196071 5.971596 3.077300 -0.782609 -0.242877 -0.547945 0.168198 0.0005130236 0.0000024548 -0.0001851576 0.0000014916 -0.0000009341 0.0000686707 0.0210027213 -0.0117258746 -0.0011249257 0.0171357909 0.0002696506 0.0033440236
1403638202.48504 8.077822 6.088176 3.072338 -0.782829 -0.243749 -0.546855 0.169455 0.0005125884 0.0000015504 -0.0001858952 0.0000014941 -0.0000006097 0.0000692757 0.0217325389 -0.0116587373 -0.0011321761 0.0168356482 0.0002544077 0.0033658433
1403638202.55171 7.954332 6.200149 3.062376 -0.783661 -0.243210 -0.545268 0.171487 0.0005117794 -0.0000010027 -0.0001869776 0.0000014959 0.0000003191 0.0000701620 0.0225006550 -0.0115749464 -0.0011422587 0.0165101159 0.0002502776 0.0033744195
1403638202.61837 7.839127 6.311211 3.050313 -0.784761 -0.242658 -0.543559 0.172658 0.0005107715 -0.0000029940 -0.0001883279 0.0000015177 0.0000010538 0.0000712960 0.0232598765 -0.0114596776 -0.0011481924 0.0162081582 0.0002371220 0.0033961780
1403638202.68504 7.735295 6.424193 3.035627 -0.785422 -0.242499 -0.542524 0.173132 0.0005100459 -0.0000039731 -0.0001891151 0.0000015337 0.0000014231 0.0000719650 0.0240061116 -0.0113433868 -0.0011564819 0.0159057800 0.0002332256 0.0034004261
1403638202.75171 7.612661 6.536578 3.022138 -0.785133 -0.242578 -0.542962 0.172956 0.0005104215 -0.0000035963 -0.0001888795 0.0000015346 0.0000012807 0.0000717488 0.0247771931 -0.0112592571 -0.0011546423 0.0157073675 0.0002150748 0.0034206387
1403638202.81837 7.507564 6.647177 3.004423 -0.784463 -0.242566 -0.544229 0.172029 0.0005114088 -0.0000023394 -0.0001878145 0.0000015244 0.0000008093 0.0000708125 0.0255660577 -0.0110872770 -0.0011645918 0.0154285686 0.0002141402 0.0034240363
1403638202.88504 7.397859 6.756271 2.984949 -0.783617 -0.242488 -0.545705 0.171322 0.0005125397 -0.0000012486 -0.0001865894 0.0000015261 0.0000004024 0.0000697718 0.0263966045 -0.0109824995 -0.0011740793 0.0152421556 0.0001977304 0.0034474274
1403638202.95171 7.290791 6.856546 2.963001 -0.783328 -0.241833 -0.546192 0.172012 0.0005131499 -0.0000020627 -0.0001858923 0.0000015323 0.0000006952 0.0000691672 0.0271998924 -0.0108314455 -0.0011880708 0.0150139992 0.0002037740 0.0034478209
1403638203.01837 7.182242 6.962501 2.947387 -0.782690 -0.240898 -0.547242 0.172891 0.0005144300 -0.0000029470 -0.0001845241 0.0000015437 0.0000010036 0.0000680187 0.0278653450 -0.0106263684 -0.0011500253 0.0148345226 0.0001715055 0.0034524717
1403638203.08504 7.072859 7.066789 2.931726 -0.781958 -0.240550 -0.548246 0.173505 0.0005155406 -0.0000033438 -0.0001832329 0.0000015467 0.0000011368 0.0000669383 0.0285803030 -0.0103955342 -0.0011290261 0.0146147853 0.0001628583 0.0034446143
1403638203.15171 6.971212 7.169070 2.918694 -0.780669 -0.241016 -0.550209 0.172448 0.0005170583 -0.0000013572 -0.0001815987 0.0000015380 0.0000004209 0.0000655993 0.0294196289 -0.0102150540 -0.0011313918 0.0144871165 0.0001418712 0.0034667949
1403638203.21837 6.872427 7.273954 2.912349 -0.778186 -0.241714 -0.553830 0.171093 0.0005198450 0.0000016123 -0.0001781594 0.0000015429 -0.0000006106 0.0000628568 0.0302388749 -0.0100272582 -0.0011490206 0.0143329827 0.0001490378 0.0034689903
1403638203.28504 6.772665 7.372845 2.906028 -0.776321 -0.241241 -0.556432 0.171789 0.0005222855 0.0000018074 -0.0001752026 0.0000015542 -0.0000006655 0.0000605743 0.0311305300 -0.0098666988 -0.0011526530 0.0142587657 0.0001284746 0.0034916522
1403638203.35171 6.666432 7.480441 2.895739 -0.775609 -0.240126 -0.557366 0.173532 0.0005235225 -0.0000000393 -0.0001736487 0.0000015488 -0.0000000442 0.0000593888 0.0319517410 -0.0096613325 -0.0011715568 0.0141362208 0.0001330913 0.0034997742
1403638203.41837 6.574787 7.561005 2.884402 -0.774741 -0.239823 -0.558193 0.175164 0.0005246210 -0.0000011887 -0.0001721033 0.0000015580 0.0000003330 0.0000582531 0.0328741940 -0.0094276106 -0.0011713692 0.0140228511 0.0000974678 0.0035125378
1403638203.48504 6.484669 7.659622 2.875117 -0.775264 -0.238808 -0.557676 0.175881 0.0005243077 -0.0000026140 -0.0001724065 0.0000015682 0.0000008065 0.0000584831 0.0335448347 -0.0092166112 -0.0011901238 0.0139166772 0.0000987189 0.0035220996
1403638203.55171 6.384281 7.745778 2.868049 -0.775909 -0.237909 -0.556708 0.177317 0.0005239160 -0.0000047449 -0.0001730168 0.0000015958 0.0000015152 0.0000589383 0.0343109270 -0.0090355792 -0.0011639192 0.0138996411 0.0000757116 0.0035367198
1403638203.61837 6.301688 7.834155 2.852645 -0.777200 -0.237497 -0.554950 0.177725 0.0005226856 -0.0000061250 -0.0001747445 0.0000016241 0.0000020005 0.0000602207 0.0349893168 -0.0087417898 -0.0011636531 0.0137978432 0.0000822537 0.0035362007
1403638203.68504 6.207443 7.914626 2.844643 -0.777428 -0.237328 -0.554473 0.178439 0.0005224937 -0.0000069816 -0.0001750747 0.0000016487 0.0000022922 0.0000604726 0.0357688905 -0.0085753582 -0.0011668616 0.0138019107 0.0000633703 0.0035560304
1403638203.75171 6.096858 8.019405 2.831219 -0.777094 -0.237357 -0.554978 0.178284 0.0005229063 -0.0000067729 -0.0001746868 0.0000016405 0.0000022193 0.0000601577 0.0364353284 -0.0082685325 -0.0011961833 0.0137076746 0.0000806597 0.0035620839
1403638203.81837 5.999206 8.101060 2.824819 -0.776680 -0.238323 -0.555406 0.177467 0.0005228346 -0.0000053106 -0.0001743793 0.0000015833 0.0000017226 0.0000599565 0.0371127788 -0.0079754966 -0.0011480119 0.0136353686 0.0000683727 0.0035466827
1403638203.88504 5.893979 8.183908 2.825504 -0.776144 -0.239181 -0.555862 0.177230 0.0005232003 -0.0000043330 -0.0001740383 0.0000015655 0.0000013976 0.0000596785 0.0377613003 -0.0076210860 -0.0011597932 0.0135467244 0.0000867936 0.0035424706
1403638203.95170 5.800803 8.262116 2.827692 -0.776353 -0.239558 -0.555213 0.177839 0.0005230038 -0.0000047935 -0.0001745115 0.0000015836 0.0000015557 0.0000600283 0.0385832631 -0.0073283574 -0.0011576007 0.0135865169 0.0000640780 0.0035631498
1403638204.01837 5.701942 8.343552 2.832451 -0.777145 -0.239731 -0.553809 0.178524 0.0005219666 -0.0000057544 -0.0001758076 0.0000016037 0.0000019026 0.0000610074 0.0392429451 -0.0069649109 -0.0011968479 0.0134946673 0.0000882337 0.0035646461
1403638204.08504 5.609877 8.417454 2.840115 -0.778483 -0.240330 -0.551535 0.178928 0.0005203327 -0.0000066136 -0.0001781125 0.0000016344 0.0000022288 0.0000627786 0.0400691548 -0.0066797805 -0.0011958042 0.0135613501 0.0000666017 0.0035851164
1403638204.15170 5.533903 8.485209 2.850564 -0.780568 -0.239817 -0.548225 0.180695 0.0005179724 -0.0000096574 -0.0001809582 0.0000017271 0.0000033479 0.0000650220 0.0406408907 -0.0062666310 -0.0012246674 0.0134475743 0.0001080348 0.0035697478
1403638204.21837 5.455991 8.536961 2.871681 -0.783141 -0.238237 -0.544239 0.183680 0.0005151886 -0.0000146106 -0.0001840725 0.0000019601 0.0000052060 0.0000675792 0.0412753634 -0.0060163837 -0.0012463751 0.0134685871 0.0001066634 0.0035640023
1403638204.28504 5.338072 8.629227 2.885416 -0.786911 -0.235027 -0.538630 0.188177 0.0005109464 -0.0000226625 -0.0001882000 0.0000025469 0.0000083580 0.0000711260 0.0415655419 -0.0055630724 -0.0013173715 0.0132895158 0.0001600338 0.0035518336
1403638204.35170 5.249254 8.694871 2.904835 -0.791651 -0.230434 -0.531601 0.193880 0.0005056292 -0.0000327254 -0.0001929371 0.0000036675 0.0000125110 0.0000754491 0.0424627250 -0.0051432076 -0.0013255170 0.0133450726 0.0001542804 0.0035660198
1403638204.41837 5.161511 8.763092 2.925049 -0.795415 -0.226893 -0.526162 0.197454 0.0005008941 -0.0000397456 -0.0001967535 0.0000047078 0.0000156532 0.0000791138 0.0429454205 -0.0046638637 -0.0013798860 0.0132067796 0.0002029041 0.0035608191
1403638204.48504 5.078634 8.820780 2.945031 -0.797216 -0.224610 -0.523743 0.199223 0.0004988309 -0.0000434151 -0.0001983216 0.0000053398 0.0000173093 0.0000806890 0.0435924774 -0.0043319617 -0.0013963157 0.0132764594 0.0001978515 0.0035742295
1403638204.55170 5.013215 8.871942 2.963197 -0.797122 -0.223244 -0.523912 0.200685 0.0004991877 -0.0000453665 -0.0001975063 0.0000056886 0.0000180051 0.0000799767 0.0440380646 -0.0038804269 -0.0014417127 0.0131805478 0.0002307523 0.0035776871
1403638204.61837 4.972167 8.904928 2.981041 -0.795655 -0.224172 -0.524995 0.202634 0.0005006716 -0.0000459477 -0.0001956870 0.0000057666 0.0000180177 0.0000782971 0.0442908200 -0.0035083615 -0.0014885356 0.0130399805 0.0002883809 0.0035710380
1403638204.68504 4.897611 8.959313 2.992267 -0.793817 -0.229549 -0.525547 0.202394 0.0005017036 -0.0000423064 -0.0001954911 0.0000051209 0.0000165443 0.0000779803 0.0445089934 -0.0032557305 -0.0015273135 0.0129450556 0.0003243742 0.0035724201
1403638204.75170 4.850764 8.993623 3.000573 -0.790536 -0.238964 -0.526586 0.201633 0.0005036152 -0.0000353274 -0.0001949772 0.0000040344 0.0000137327 0.0000772946 0.0450048519 -0.0029107834 -0.0015535567 0.0129804373 0.0003278592 0.0035853471
1403638204.81837 4.791653 9.054804 3.005533 -0.785548 -0.251924 -0.528708 0.199792 0.0005061223 -0.0000249227 -0.0001938110 0.0000027492 0.0000095946 0.0000760086 0.0449201007 -0.0025091859 -0.0015936459 0.0128188392 0.0003605982 0.0035909488
1403638204.88504 4.749584 9.089051 3.008968 -0.778310 -0.268413 -0.531568 0.199056 0.0005093905 -0.0000123179 -0.0001915289 0.0000018247 0.0000046719 0.0000738005 0.0454819883 -0.0022049576 -0.0016191845 0.0128358425 0.0003638934 0.0036034889
1403638204.95170 4.709163 9.123973 3.007670 -0.770748 -0.286327 -0.532094 0.202088 0.0005111088 -0.0000026896 -0.0001899387 0.0000015452 0.0000010324 0.0000723588 0.0457212643 -0.0019468638 -0.0016450130 0.0127673401 0.0003984085 0.0036014425
1403638205.01837 4.673526 9.149713 3.001039 -0.762163 -0.305835 -0.531040 0.208730 0.0005123987 0.0000047255 -0.0001885307 0.0000015811 -0.0000017045 0.0000711270 0.0459254980 -0.0016071296 -0.0016773706 0.0126646260 0.0004089992 0.0036038337
1403638205.08504 4.613415 9.200100 2.992805 -0.752936 -0.327076 -0.527742 0.218168 0.0005126885 0.0000101842 -0.0001880609 0.0000017469 -0.0000037018 0.0000707322 0.0460552859 -0.0013474792 -0.0016953571 0.0126085578 0.0004200508 0.0036018914
1403638205.15170 4.564780 9.235907 2.984031 -0.742736 -0.349144 -0.522004 0.232280 0.0005129342 0.0000118135 -0.0001878316 0.0000018239 -0.0000042923 0.0000705280 0.0464903366 -0.0010010436 -0.0017069714 0.0126210451 0.0004198009 0.0036107591
1403638205.21837 4.516426 9.286901 2.975646 -0.730747 -0.372100 -0.515680 0.248244 0.0005138653 0.0000127034 -0.0001867915 0.0000018766 -0.0000045856 0.0000696376 0.0467915767 -0.0007309392 -0.0017151452 0.0126540473 0.0004197648 0.0036143849
