# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403638189.28505 17.548133 -5.036356 1.808295 0.796641 -0.010451 0.604342 0.004871 0.0003778620 -0.0000020436 -0.0001051072 0.0000011699 0.0000006083 0.0000304363 0.0241910883 0.0382064905 -0.0000031229 0.0916172922 0.0002044296 0.0024107390
1403638189.35172 17.529307 -5.001469 1.823222 -0.800883 0.000126 -0.598812 0.003256 0.0003748947 -0.0000022592 -0.0001098936 0.0000011788 0.0000007014 0.0000334212 0.0239300002 0.0379187818 -0.0000057691 0.0912250361 0.0002060858 0.0024089418
1403638189.41839 17.499516 -4.961753 1.832135 -0.807784 -0.009710 -0.589324 0.009382 0.0003695409 -0.0000015853 -0.0001178272 0.0000011733 0.0000005431 0.0000387877 0.0236777684 0.0377018972 -0.0000099958 0.0909458618 0.0002081116 0.0024061499
1403638189.48505 17.468058 -4.923223 1.842801 -0.814330 -0.018158 -0.579934 0.014598 0.0003639488 -0.0000012007 -0.0001252912 0.0000011704 0.0000004508 0.0000443697 0.0234333188 0.0374073937 -0.0000104436 0.0905540273 0.0002086619 0.0024044524
1403638189.55172 17.440384 -4.886825 1.858514 -0.819150 -0.024700 -0.572727 0.019145 0.0003595923 -0.0000013130 -0.0001306403 0.0000011708 0.0000005164 0.0000487134 0.0232078617 0.0371160677 -0.0000099836 0.0901672178 0.0002087562 0.0024030847
1403638189.61839 17.406838 -4.851290 1.876052 -0.822166 -0.029436 -0.568009 0.023292 0.0003566471 -0.0000018766 -0.0001340811 0.0000011846 0.0000007466 0.0000516760 0.0230052070 0.0368456593 -0.0000079580 0.0898366385 0.0002081247 0.0024025246
1403638189.68505 17.370471 -4.812663 1.893327 -0.825478 -0.031981 -0.562853 0.027552 0.0003532649 -0.0000036955 -0.0001377643 0.0000012012 0.0000014857 0.0000549904 0.0227644999 0.0365874636 -0.0000081126 0.0894394780 0.0002071499 0.0023993128
1403638189.75172 17.336851 -4.776140 1.911753 -0.829282 -0.033007 -0.556958 0.031630 0.0003494701 -0.0000059819 -0.0001417241 0.0000012756 0.0000024717 0.0000587640 0.0225529076 0.0362865893 -0.0000054849 0.0890201207 0.0002061128 0.0023987399
1403638189.81839 17.304319 -4.740338 1.925931 -0.832725 -0.033730 -0.551619 0.033884 0.0003458332 -0.0000072931 -0.0001453298 0.0000013354 0.0000031133 0.0000623814 0.0223552207 0.0360111645 -0.0000024485 0.0886425586 0.0002046395 0.0023981970
1403638189.88505 17.277715 -4.706661 1.938070 -0.835900 -0.035087 -0.546722 0.033682 0.0003423648 -0.0000067803 -0.0001486634 0.0000013086 0.0000029958 0.0000658725 0.0221562904 0.0357446679 0.0000011435 0.0882839427 0.0002024037 0.0023968042
1403638189.95172 17.253693 -4.671649 1.949030 -0.837731 -0.035960 -0.543897 0.032997 0.0003404101 -0.0000061386 -0.0001504893 0.0000012693 0.0000027669 0.0000678508 0.0219682598 0.0355067064 0.0000052703 0.0880035702 0.0001995342 0.0023947917
1403638190.01838 17.235619 -4.638595 1.958285 -0.836396 -0.036184 -0.545976 0.032297 0.0003418592 -0.0000055156 -0.0001492035 0.0000012493 0.0000024551 0.0000664402 0.0217786563 0.0352684735 0.0000088419 0.0877606202 0.0001974026 0.0023940899
1403638190.08505 17.219896 -4.604979 1.967499 -0.832730 -0.035940 -0.551603 0.031658 0.0003458440 -0.0000050492 -0.0001454500 0.0000012235 0.0000021630 0.0000624723 0.0215955720 0.0350571924 0.0000133013 0.0875809416 0.0001938556 0.0023927270
1403638190.15172 17.207224 -4.575517 1.970135 -0.827412 -0.036109 -0.559605 0.030464 0.0003512651 -0.0000038878 -0.0001400168 0.0000011873 0.0000015839 0.0000570952 0.0214098611 0.0348476522 0.0000177750 0.0874232195 0.0001908823 0.0023920416
1403638190.21838 17.197203 -4.547738 1.969628 -0.821379 -0.037174 -0.568485 0.027917 0.0003570874 -0.0000014912 -0.0001337049 0.0000011296 0.0000005835 0.0000513145 0.0212385329 0.0346713247 0.0000230054 0.0872772746 0.0001867759 0.0023905999
1403638190.28505 17.193785 -4.523496 1.965735 -0.814446 -0.042575 -0.578270 0.021659 0.0003629679 0.0000052606 -0.0001265630 0.0000011830 -0.0000018225 0.0000453530 0.0210720825 0.0345076128 0.0000276650 0.0871486789 0.0001835763 0.0023897556
1403638190.35172 17.178878 -4.490587 1.962950 -0.808602 -0.051259 -0.585914 0.015504 0.0003672403 0.0000133711 -0.0001203875 0.0000015709 -0.0000043743 0.0000406683 0.0209143712 0.0343761425 0.0000308971 0.0870862597 0.0001817955 0.0023889172
1403638190.41838 17.172924 -4.461617 1.958201 -0.804074 -0.061302 -0.591269 0.010355 0.0003694526 0.0000214639 -0.0001161179 0.0000023177 -0.0000067495 0.0000376842 0.0207131205 0.0341610535 0.0000338520 0.0868757129 0.0001797123 0.0023878118
1403638190.48505 17.150786 -4.419419 1.949755 -0.801820 -0.069170 -0.593487 0.008571 0.0003701634 0.0000262847 -0.0001140971 0.0000029308 -0.0000081095 0.0000363364 0.0205327693 0.0339815947 0.0000349023 0.0867581013 0.0001790703 0.0023868839
1403638190.55172 17.132640 -4.379119 1.940086 -0.801960 -0.073707 -0.592707 0.011203 0.0003696930 0.0000267317 -0.0001147262 0.0000030087 -0.0000083080 0.0000367788 0.0203026236 0.0336764123 0.0000365739 0.0864900444 0.0001784918 0.0023869032
1403638190.61838 17.115971 -4.338253 1.927331 -0.802846 -0.076732 -0.591041 0.014878 0.0003689102 0.0000256398 -0.0001161327 0.0000028622 -0.0000080837 0.0000377371 0.0200794762 0.0333974829 0.0000377562 0.0862692121 0.0001782786 0.0023865227
1403638190.68505 17.094858 -4.294304 1.916294 -0.803437 -0.078452 -0.589879 0.019422 0.0003686714 0.0000235490 -0.0001169360 0.0000025832 -0.0000074806 0.0000382635 0.0198510971 0.0331149373 0.0000377937 0.0860279577 0.0001785698 0.0023856679
1403638190.75172 17.063294 -4.241308 1.905910 -0.803558 -0.079202 -0.589446 0.023959 0.0003688054 0.0000210230 -0.0001172305 0.0000022702 -0.0000066921 0.0000384280 0.0196128808 0.0328112458 0.0000377891 0.0857465572 0.0001789559 0.0023843847
1403638190.81838 17.035506 -4.190802 1.897798 -0.804311 -0.077199 -0.588321 0.031652 0.0003689174 0.0000152613 -0.0001179978 0.0000017083 -0.0000048878 0.0000389134 0.0193421575 0.0324246431 0.0000385433 0.0853556177 0.0001790848 0.0023841394
1403638190.88505 17.003658 -4.138084 1.890768 -0.805518 -0.074930 -0.586538 0.038717 0.0003684893 0.0000096585 -0.0001191840 0.0000013223 -0.0000031306 0.0000397139 0.0190827143 0.0320740154 0.0000388845 0.0850094088 0.0001791734 0.0023829137
1403638190.95172 16.977684 -4.091818 1.889694 -0.806379 -0.074388 -0.585137 0.042819 0.0003680093 0.0000068275 -0.0001200618 0.0000011968 -0.0000022337 0.0000403376 0.0188218901 0.0317014613 0.0000388539 0.0846280148 0.0001797588 0.0023820689
1403638191.01838 16.947763 -4.042595 1.892627 -0.805421 -0.073474 -0.586311 0.046236 0.0003689703 0.0000044594 -0.0001188771 0.0000011202 -0.0000014418 0.0000394616 0.0185923645 0.0313801299 0.0000386649 0.0843009196 0.0001803673 0.0023807314
1403638191.08505 16.913752 -3.991445 1.897895 -0.803831 -0.073026 -0.588381 0.048287 0.0003702704 0.0000031127 -0.0001171003 0.0000010862 -0.0000009892 0.0000381846 0.0183602456 0.0310414611 0.0000385485 0.0839266472 0.0001812031 0.0023795832
1403638191.15172 16.881128 -3.941664 1.905556 -0.804988 -0.072965 -0.586767 0.048734 0.0003693588 0.0000026463 -0.0001183948 0.0000010767 -0.0000008500 0.0000391012 0.0181194379 0.0306828451 0.0000385050 0.0835222416 0.0001823671 0.0023784937
1403638191.21838 16.845985 -3.893269 1.917359 -0.809063 -0.073356 -0.581091 0.048668 0.0003660191 0.0000023939 -0.0001229169 0.0000010693 -0.0000008071 0.0000424369 0.0178889924 0.0303372250 0.0000392504 0.0831295999 0.0001821546 0.0023772004
1403638191.28505 16.807030 -3.842649 1.931046 -0.814212 -0.073106 -0.573877 0.048775 0.0003615496 0.0000015227 -0.0001286114 0.0000010587 -0.0000005470 0.0000469182 0.0176661458 0.0299952790 0.0000401562 0.0827145981 0.0001821528 0.0023765475
1403638191.35172 16.769599 -3.791897 1.946362 -0.818041 -0.073641 -0.568457 0.047351 0.0003580803 0.0000022641 -0.0001327644 0.0000010765 -0.0000008493 0.0000504099 0.0174364259 0.0296319143 0.0000411440 0.0822704516 0.0001824531 0.0023764974
1403638191.41838 16.732225 -3.742577 1.961506 -0.820341 -0.074135 -0.565215 0.045573 0.0003558928 0.0000033132 -0.0001352538 0.0000010972 -0.0000012714 0.0000525948 0.0172064412 0.0292747335 0.0000420230 0.0818555729 0.0001828433 0.0023763072
1403638191.48505 16.699628 -3.694980 1.974430 -0.821616 -0.073032 -0.563491 0.045733 0.0003547590 0.0000026196 -0.0001365555 0.0000010899 -0.0000010205 0.0000537605 0.0169801783 0.0289274886 0.0000432712 0.0814613776 0.0001827509 0.0023761129
1403638191.55172 16.672742 -3.643152 1.991411 -0.821756 -0.073167 -0.563370 0.044475 0.0003546323 0.0000034532 -0.0001366898 0.0000011046 -0.0000013459 0.0000538802 0.0167534369 0.0285980728 0.0000448053 0.0811686927 0.0001824234 0.0023757179
1403638191.61838 16.642399 -3.591487 2.000669 -0.821685 -0.073372 -0.563571 0.042871 0.0003546598 0.0000045137 -0.0001366726 0.0000011368 -0.0000017561 0.0000538704 0.0165368432 0.0282645543 0.0000458708 0.0808291490 0.0001825446 0.0023759126
1403638191.68505 16.609034 -3.540611 2.006810 -0.821745 -0.074847 -0.563521 0.039712 0.0003543739 0.0000071248 -0.0001368804 0.0000012198 -0.0000027736 0.0000540723 0.0163103161 0.0279225910 0.0000472925 0.0804975149 0.0001820289 0.0023754674
1403638191.75172 16.579857 -3.487748 2.011607 -0.821773 -0.077385 -0.563422 0.035441 0.0003540179 0.0000108109 -0.0001370548 0.0000014133 -0.0000042124 0.0000542656 0.0160896093 0.0275765971 0.0000484362 0.0801385266 0.0001819855 0.0023756182
1403638191.81838 16.555894 -3.436304 2.012079 -0.821938 -0.079374 -0.563119 0.031841 0.0003534446 0.0000138811 -0.0001374260 0.0000016288 -0.0000054281 0.0000546411 0.0158592136 0.0272263324 0.0000497427 0.0798275410 0.0001817232 0.0023752633
1403638191.88505 16.529260 -3.382168 2.010099 -0.821789 -0.079973 -0.563331 0.030423 0.0003534344 0.0000150833 -0.0001373306 0.0000017326 -0.0000058942 0.0000545719 0.0156370475 0.0268922204 0.0000507483 0.0795716721 0.0001818031 0.0023753029
1403638191.95172 16.504447 -3.329392 2.009729 -0.821755 -0.079434 -0.563448 0.030595 0.0003535395 0.0000147814 -0.0001372480 0.0000017074 -0.0000057709 0.0000544877 0.0154074551 0.0265403975 0.0000517167 0.0792829278 0.0001820292 0.0023748356
1403638192.01838 16.477489 -3.272220 2.008693 -0.821478 -0.079645 -0.563824 0.030554 0.0003537659 0.0000148450 -0.0001369973 0.0000017103 -0.0000057786 0.0000542557 0.0151865887 0.0262009360 0.0000522443 0.0790124096 0.0001822225 0.0023737500
1403638192.08505 16.453187 -3.214976 2.011134 -0.821204 -0.080176 -0.564181 0.029917 0.0003539487 0.0000155519 -0.0001367367 0.0000017713 -0.0000060413 0.0000540273 0.0149488949 0.0258295072 0.0000528316 0.0787176213 0.0001825662 0.0023736401
1403638192.15172 16.430643 -3.156201 2.017100 -0.820832 -0.079259 -0.564763 0.031549 0.0003545418 0.0000142001 -0.0001362738 0.0000016705 -0.0000054943 0.0000535923 0.0147154157 0.0254662053 0.0000537091 0.0784647246 0.0001828011 0.0023742620
1403638192.21838 16.409537 -3.095615 2.027059 -0.819574 -0.078127 -0.566626 0.033607 0.0003560042 0.0000126361 -0.0001348239 0.0000015565 -0.0000048197 0.0000522714 0.0144793402 0.0251002685 0.0000545381 0.0782296106 0.0001834007 0.0023744550
1403638192.28505 16.388399 -3.032864 2.042934 -0.816762 -0.076375 -0.570721 0.036677 0.0003589336 0.0000103224 -0.0001316909 0.0000014094 -0.0000038194 0.0000495237 0.0142402452 0.0247296130 0.0000552045 0.0780125924 0.0001839085 0.0023744307
1403638192.35172 16.369060 -2.971508 2.061396 -0.813703 -0.074895 -0.575086 0.039427 0.0003619080 0.0000084092 -0.0001282759 0.0000013063 -0.0000030132 0.0000466654 0.0139973922 0.0243501593 0.0000559199 0.0777932807 0.0001844824 0.0023740889
1403638192.41838 16.348385 -2.907815 2.083753 -0.811956 -0.074038 -0.577541 0.041142 0.0003636325 0.0000070947 -0.0001262679 0.0000012606 -0.0000024957 0.0000450477 0.0137657000 0.0239828109 0.0000570078 0.0775843886 0.0001850385 0.0023747135
1403638192.48505 16.328656 -2.841222 2.109044 -0.810516 -0.073431 -0.579551 0.042345 0.0003649986 0.0000061923 -0.0001245863 0.0000012255 -0.0000021444 0.0000437250 0.0135280730 0.0236006680 0.0000580974 0.0773459396 0.0001853760 0.0023747601
1403638192.55172 16.307258 -2.777054 2.134480 -0.808502 -0.073124 -0.582364 0.042765 0.0003667122 0.0000061321 -0.0001223746 0.0000012243 -0.0000020746 0.0000420327 0.0132848170 0.0232057387 0.0000594301 0.0771053716 0.0001859629 0.0023747115
1403638192.61838 16.287428 -2.713986 2.162192 -0.804555 -0.072782 -0.587814 0.043230 0.0003699669 0.0000061342 -0.0001179647 0.0000012249 -0.0000019835 0.0000388010 0.0130523039 0.0228249746 0.0000609255 0.0768769604 0.0001864855 0.0023749628
1403638192.68505 16.265188 -2.649830 2.189074 -0.800093 -0.071081 -0.593944 0.045061 0.0003735927 0.0000047294 -0.0001128022 0.0000011888 -0.0000014556 0.0000352413 0.0128285309 0.0224525526 0.0000623797 0.0766543477 0.0001870681 0.0023756129
1403638192.75172 16.239371 -2.586621 2.213848 -0.795713 -0.069334 -0.599845 0.047101 0.0003769463 0.0000031362 -0.0001076716 0.0000011579 -0.0000009230 0.0000319288 0.0126061113 0.0220724952 0.0000642109 0.0763911905 0.0001877292 0.0023760724
1403638192.81838 16.211174 -2.521750 2.236815 -0.791728 -0.067149 -0.605104 0.050079 0.0003799132 0.0000006658 -0.0001028179 0.0000011327 -0.0000002018 0.0000289877 0.0123918384 0.0216943590 0.0000660173 0.0760826111 0.0001885050 0.0023763325
1403638192.88505 16.179372 -2.458233 2.257595 -0.786699 -0.063610 -0.611551 0.055350 0.0003833397 -0.0000037578 -0.0000966976 0.0000011715 0.0000009290 0.0000255473 0.0121748610 0.0213017316 0.0000674916 0.0757504308 0.0001892749 0.0023772337
1403638192.95172 16.146646 -2.396336 2.276557 -0.780003 -0.058039 -0.619776 0.064067 0.0003873480 -0.0000111592 -0.0000883234 0.0000014671 0.0000025297 0.0000212892 0.0119689525 0.0209143311 0.0000690415 0.0753727687 0.0001900717 0.0023786228
1403638193.01838 16.106329 -2.336757 2.294225 -0.774868 -0.053952 -0.625591 0.072836 0.0003897782 -0.0000181042 -0.0000819151 0.0000019935 0.0000037923 0.0000183590 0.0117738391 0.0205420455 0.0000707944 0.0749824689 0.0001911493 0.0023795069
1403638193.08505 16.064206 -2.282768 2.309987 -0.773568 -0.054301 -0.626373 0.079385 0.0003900710 -0.0000218773 -0.0000803814 0.0000023903 0.0000044988 0.0000177143 0.0115934671 0.0201742212 0.0000722681 0.0744967495 0.0001919636 0.0023809083
1403638193.15172 16.012213 -2.231581 2.328334 -0.776911 -0.059982 -0.621424 0.081508 0.0003882149 -0.0000207277 -0.0000848594 0.0000022718 0.0000045190 0.0000197101 0.0114306884 0.0198373628 0.0000728566 0.0740004345 0.0001930831 0.0023815138
1403638193.21838 15.957510 -2.182651 2.350884 -0.781154 -0.067365 -0.615351 0.081269 0.0003858677 -0.0000175121 -0.0000905414 0.0000019740 0.0000040949 0.0000224240 0.0112834740 0.0195027706 0.0000743058 0.0733980747 0.0001942651 0.0023834712
1403638193.28505 15.898240 -2.137030 2.376676 -0.784755 -0.074481 -0.610039 0.080408 0.0003836366 -0.0000140176 -0.0000954820 0.0000016944 0.0000034726 0.0000249544 0.0111391559 0.0191753445 0.0000741365 0.0727710324 0.0001953636 0.0023842620
1403638193.35172 15.837295 -2.096723 2.407682 -0.786861 -0.082044 -0.606717 0.077549 0.0003821535 -0.0000088988 -0.0000988388 0.0000013939 0.0000022819 0.0000267616 0.0110065053 0.0188598483 0.0000736661 0.0721039503 0.0001966759 0.0023847005
1403638193.41838 15.777071 -2.056669 2.444696 -0.786935 -0.088578 -0.606078 0.074542 0.0003818443 -0.0000040070 -0.0000997470 0.0000012312 0.0000010215 0.0000272589 0.0108846464 0.0185709667 0.0000719121 0.0714441870 0.0001975679 0.0023849473
1403638193.48505 15.708180 -2.019611 2.480103 -0.785958 -0.092668 -0.606817 0.073863 0.0003822173 -0.0000014741 -0.0000991932 0.0000012013 0.0000003536 0.0000269485 0.0107676903 0.0182805340 0.0000721876 0.0707961152 0.0001984788 0.0023862763
1403638193.55171 15.636503 -1.984933 2.512030 -0.785390 -0.095386 -0.607088 0.074219 0.0003823800 -0.0000003839 -0.0000989266 0.0000012008 0.0000000666 0.0000268017 0.0106558264 0.0179906983 0.0000713349 0.0700557734 0.0001990097 0.0023872686
1403638193.61838 15.559364 -1.950226 2.540759 -0.787711 -0.097226 -0.603762 0.074368 0.0003807005 0.0000000438 -0.0001019004 0.0000012066 -0.0000000449 0.0000284864 0.0105531678 0.0177118665 0.0000696007 0.0692870328 0.0001998873 0.0023872499
1403638193.68505 15.482613 -1.913856 2.566897 -0.792728 -0.098673 -0.596925 0.074344 0.0003771814 -0.0000000858 -0.0001077874 0.0000012112 -0.0000000097 0.0000320287 0.0104508342 0.0174255170 0.0000689239 0.0684739659 0.0002006154 0.0023888051
1403638193.75171 15.403600 -1.880636 2.590249 -0.798403 -0.098912 -0.589157 0.075255 0.0003729902 -0.0000013964 -0.0001142684 0.0000012290 0.0000003927 0.0000362555 0.0103475700 0.0171347808 0.0000689955 0.0676808457 0.0002014000 0.0023911062
1403638193.81838 15.318491 -1.851207 2.609386 -0.802389 -0.099622 -0.583644 0.074877 0.0003697553 -0.0000015444 -0.0001188690 0.0000012321 0.0000004533 0.0000394664 0.0102444173 0.0168544027 0.0000662486 0.0668714206 0.0002002183 0.0023920178
1403638193.88505 15.233649 -1.821179 2.626436 -0.805357 -0.099825 -0.579562 0.074454 0.0003673065 -0.0000016841 -0.0001222326 0.0000012436 0.0000005202 0.0000419436 0.0101607827 0.0165930949 0.0000650241 0.0660125222 0.0002011008 0.0023934209
1403638193.95171 15.152696 -1.791194 2.642180 -0.807568 -0.099983 -0.576535 0.073796 0.0003654546 -0.0000016350 -0.0001246713 0.0000012498 0.0000005165 0.0000438082 0.0100739273 0.0163286152 0.0000626471 0.0651703484 0.0002018422 0.0023943770
1403638194.01838 15.069416 -1.761668 2.655388 -0.808344 -0.099427 -0.575490 0.074207 0.0003648567 -0.0000022274 -0.0001254643 0.0000012664 0.0000007241 0.0000444300 0.0099907874 0.0160736697 0.0000620319 0.0643818159 0.0002025949 0.0023964272
1403638194.08505 14.984577 -1.733679 2.663419 -0.806378 -0.099350 -0.578350 0.073446 0.0003665882 -0.0000014388 -0.0001232502 0.0000012664 0.0000004423 0.0000427224 0.0099100823 0.0158177043 0.0000605379 0.0635753406 0.0002034083 0.0023980602
1403638194.15171 14.905429 -1.707132 2.671895 -0.803155 -0.098395 -0.582962 0.073588 0.0003693757 -0.0000013837 -0.0001195156 0.0000012704 0.0000004072 0.0000399463 0.0098324557 0.0155699069 0.0000592252 0.0627569068 0.0002039742 0.0023988251
1403638194.21838 14.821571 -1.679961 2.676321 -0.799696 -0.097699 -0.587823 0.073515 0.0003721979 -0.0000011277 -0.0001155677 0.0000012794 0.0000003105 0.0000371543 0.0097623098 0.0153397350 0.0000568552 0.0619915212 0.0002046600 0.0023994860
1403638194.28505 14.738775 -1.652998 2.678586 -0.798097 -0.096821 -0.590109 0.073744 0.0003735533 -0.0000014286 -0.0001136112 0.0000012881 0.0000003947 0.0000358221 0.0096886597 0.0150991990 0.0000555679 0.0611786724 0.0002051272 0.0024004219
1403638194.35171 14.654479 -1.627075 2.681049 -0.800039 -0.096413 -0.587518 0.073920 0.0003720889 -0.0000020254 -0.0001157697 0.0000013025 0.0000005893 0.0000373000 0.0096195575 0.0148623778 0.0000538766 0.0603833757 0.0002054416 0.0024016496
1403638194.41838 14.568553 -1.603258 2.686684 -0.803313 -0.095645 -0.583144 0.074048 0.0003695699 -0.0000028786 -0.0001193231 0.0000013191 0.0000008905 0.0000398143 0.0095513153 0.0146331938 0.0000514780 0.0595748623 0.0002059103 0.0024004056
1403638194.48505 14.483263 -1.579140 2.692112 -0.806504 -0.094875 -0.578817 0.074307 0.0003670003 -0.0000039928 -0.0001227939 0.0000013484 0.0000012989 0.0000423877 0.0094921201 0.0144128892 0.0000501851 0.0587686240 0.0002064666 0.0024023144
1403638194.55171 14.394464 -1.556542 2.700616 -0.809003 -0.095041 -0.575425 0.073265 0.0003648982 -0.0000035830 -0.0001255700 0.0000013462 0.0000011946 0.0000445238 0.0094311047 0.0141928004 0.0000496965 0.0579731139 0.0002068001 0.0024041713
1403638194.61838 14.306364 -1.534298 2.713394 -0.812058 -0.094936 -0.571226 0.072451 0.0003622602 -0.0000035867 -0.0001288710 0.0000013504 0.0000012343 0.0000471675 0.0093757028 0.0139756671 0.0000484730 0.0571456900 0.0002072300 0.0024033377
1403638194.68505 14.220773 -1.514080 2.722230 -0.815755 -0.095176 -0.566052 0.071204 0.0003588941 -0.0000033134 -0.0001329003 0.0000013509 0.0000011877 0.0000505528 0.0093174810 0.0137660450 0.0000471643 0.0563554399 0.0002073277 0.0024039651
1403638194.75171 14.135640 -1.493184 2.732811 -0.819106 -0.095405 -0.561342 0.069705 0.0003557109 -0.0000027321 -0.0001365269 0.0000013485 0.0000010078 0.0000537567 0.0092683813 0.0135707755 0.0000456549 0.0556049936 0.0002077154 0.0024056808
1403638194.81838 14.054020 -1.473202 2.743011 -0.821773 -0.095719 -0.557568 0.068148 0.0003531151 -0.0000020444 -0.0001393771 0.0000013463 0.0000007644 0.0000563812 0.0092161439 0.0133732562 0.0000449464 0.0548634879 0.0002080019 0.0024075377
1403638194.88505 13.974321 -1.452717 2.750549 -0.823476 -0.096114 -0.555161 0.066680 0.0003514388 -0.0000012483 -0.0001411849 0.0000013596 0.0000004548 0.0000581061 0.0091721123 0.0131843604 0.0000441446 0.0541647069 0.0002082610 0.0024113370
1403638194.95171 13.900325 -1.431707 2.753227 -0.824791 -0.096683 -0.553275 0.065263 0.0003500762 -0.0000003131 -0.0001426100 0.0000013638 0.0000000804 0.0000594899 0.0091244908 0.0129968563 0.0000425846 0.0534847593 0.0002089173 0.0024129852
1403638195.01838 13.826795 -1.412482 2.756332 -0.825735 -0.096553 -0.551937 0.064845 0.0003491256 -0.0000001822 -0.0001435968 0.0000013716 0.0000000263 0.0000604657 0.0090755881 0.0128158872 0.0000407806 0.0528616346 0.0002096113 0.0024147780
1403638195.08505 13.752555 -1.387800 2.757576 -0.826446 -0.096835 -0.550910 0.064103 0.0003483345 0.0000001912 -0.0001443942 0.0000013793 -0.0000001277 0.0000612641 0.0090297581 0.0126441038 0.0000391058 0.0522438199 0.0002100713 0.0024167108
1403638195.15171 13.684225 -1.364393 2.754279 -0.828191 -0.096833 -0.548291 0.064032 0.0003466023 -0.0000000830 -0.0001461045 0.0000013844 -0.0000000153 0.0000630088 0.0089699924 0.0124452021 0.0000375030 0.0516201086 0.0002101531 0.0024187024
1403638195.21838 13.619117 -1.341901 2.748629 -0.832474 -0.096491 -0.541815 0.064126 0.0003420386 -0.0000008811 -0.0001504054 0.0000013929 0.0000003383 0.0000675804 0.0089168657 0.0122613176 0.0000356294 0.0510522927 0.0002109422 0.0024200372
1403638195.28505 13.557344 -1.318838 2.737027 -0.837993 -0.096477 -0.533245 0.064103 0.0003358210 -0.0000017805 -0.0001558505 0.0000014041 0.0000007783 0.0000738005 0.0088634130 0.0120883131 0.0000341444 0.0505245509 0.0002113353 0.0024219726
1403638195.35171 13.499306 -1.294020 2.726474 -0.841301 -0.096335 -0.528066 0.063867 0.0003319605 -0.0000021491 -0.0001590291 0.0000014203 0.0000009832 0.0000776818 0.0088116851 0.0119184260 0.0000328700 0.0500425380 0.0002116419 0.0024247238
1403638195.41838 13.447516 -1.269222 2.718176 -0.839974 -0.096082 -0.530170 0.064278 0.0003335879 -0.0000023069 -0.0001577073 0.0000014135 0.0000010398 0.0000760469 0.0087517743 0.0117459183 0.0000327293 0.0495923557 0.0002124593 0.0024236880
1403638195.48505 13.403457 -1.249997 2.707399 -0.833798 -0.095185 -0.539789 0.065951 0.0003407565 -0.0000026642 -0.0001515769 0.0000014230 0.0000011402 0.0000688871 0.0086938615 0.0115844437 0.0000315616 0.0491938616 0.0002121769 0.0024244463
1403638195.55171 13.355384 -1.226261 2.696924 -0.827106 -0.094234 -0.549928 0.067787 0.0003480265 -0.0000033024 -0.0001447330 0.0000014384 0.0000013287 0.0000616275 0.0086509031 0.0114564081 0.0000307261 0.0488554873 0.0002123271 0.0024256394
1403638195.61838 13.315140 -1.202174 2.684200 -0.821705 -0.093932 -0.557905 0.068700 0.0003535388 -0.0000031145 -0.0001390899 0.0000014438 0.0000011830 0.0000561418 0.0085981688 0.0113041269 0.0000302524 0.0484782075 0.0002127017 0.0024274437
1403638195.68505 13.273767 -1.175745 2.671692 -0.820166 -0.093814 -0.560118 0.069241 0.0003551166 -0.0000033201 -0.0001373908 0.0000014430 0.0000012477 0.0000545742 0.0085418945 0.0111607482 0.0000307339 0.0481558267 0.0002118814 0.0024267642
1403638195.75171 13.229955 -1.146795 2.659537 -0.820883 -0.093667 -0.559051 0.069572 0.0003543801 -0.0000037084 -0.0001381862 0.0000014429 0.0000014073 0.0000553073 0.0084804086 0.0110002298 0.0000298408 0.0478026366 0.0002119475 0.0024269519
1403638195.81838 13.190386 -1.123129 2.650186 -0.822951 -0.094074 -0.555946 0.069472 0.0003523170 -0.0000037927 -0.0001403964 0.0000014478 0.0000014720 0.0000573813 0.0084154625 0.0108364210 0.0000306453 0.0474673467 0.0002121570 0.0024272527
1403638195.88505 13.156769 -1.100852 2.642286 -0.826186 -0.094934 -0.551098 0.068520 0.0003489559 -0.0000032566 -0.0001438709 0.0000014476 0.0000013027 0.0000607688 0.0083657366 0.0106963951 0.0000306991 0.0471619545 0.0002126406 0.0024285474
1403638195.95171 13.125857 -1.078424 2.636514 -0.829426 -0.095641 -0.546143 0.068073 0.0003455037 -0.0000031956 -0.0001472569 0.0000014507 0.0000013206 0.0000642340 0.0083183884 0.0105720513 0.0000306689 0.0469125269 0.0002128205 0.0024294852
1403638196.01838 13.094314 -1.051182 2.634731 -0.831427 -0.095887 -0.543092 0.067721 0.0003433290 -0.0000032569 -0.0001493171 0.0000014586 0.0000013710 0.0000664287 0.0082743373 0.0104487633 0.0000305535 0.0466938224 0.0002134376 0.0024299955
1403638196.08505 13.071203 -1.022376 2.639698 -0.831290 -0.096002 -0.543319 0.067419 0.0003435416 -0.0000029770 -0.0001491401 0.0000014596 0.0000012500 0.0000662394 0.0082143051 0.0103045081 0.0000305041 0.0464719048 0.0002134840 0.0024314170
1403638196.15171 13.048152 -0.994013 2.649014 -0.828964 -0.096135 -0.546856 0.067268 0.0003459733 -0.0000024644 -0.0001468658 0.0000014623 0.0000010057 0.0000638338 0.0081541377 0.0101632268 0.0000308052 0.0463230319 0.0002139498 0.0024333934
