# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1520530395.40374 0.361912 -1.255953 1.202586 -0.027478 -0.023059 -0.315557 0.948228 0.0000054286 -0.0000030335 0.0000844729 0.0000021039 -0.0000489773 0.0013783259 0.0130918954 -0.0002927153 0.0004909482 0.0082130259 -0.0003994295 0.0067597109
1520530395.45270 0.428880 -1.268175 1.172836 -0.006572 -0.038060 -0.284387 0.957931 0.0000083969 0.0000011306 0.0001057125 0.0000005293 0.0000150387 0.0013711608 0.0131201264 -0.0002280851 0.0005037334 0.0081539192 -0.0004195455 0.0067532980
1520530395.50271 0.493113 -1.271755 1.146764 0.014838 -0.053824 -0.259665 0.964083 0.0000130195 0.0000077018 0.0001317277 0.0000050412 0.0000796726 0.0013583858 0.0131432942 -0.0001678279 0.0005036451 0.0081139059 -0.0004243910 0.0067611925
1520530395.55271 0.542301 -1.260031 1.120178 0.037070 -0.070825 -0.243273 0.966658 0.0000196174 0.0000175190 0.0001607022 0.0000162516 0.0001455086 0.0013331424 0.0131407653 -0.0000991028 0.0005030563 0.0080799763 -0.0004276531 0.0067699983
1520530395.60271 0.596570 -1.248828 1.093464 0.060857 -0.083507 -0.230198 0.967642 0.0000247126 0.0000288564 0.0001790431 0.0000344546 0.0002113080 0.0013103380 0.0131554188 -0.0000527384 0.0005055728 0.0080685978 -0.0004317109 0.0067802007
1520530395.65271 0.645366 -1.229820 1.067897 0.083535 -0.095551 -0.221773 0.966803 0.0000301412 0.0000415344 0.0001956986 0.0000581349 0.0002720130 0.0012812723 0.0131459351 -0.0000088652 0.0005048222 0.0080639821 -0.0004349172 0.0067879067
1520530395.70271 0.687923 -1.202530 1.044727 0.100400 -0.106919 -0.219718 0.964475 0.0000361374 0.0000535424 0.0002117449 0.0000803005 0.0003159969 0.0012494602 0.0130615597 0.0000485716 0.0004885534 0.0080577567 -0.0004325068 0.0067899724
1520530395.75271 0.725715 -1.169482 1.021907 0.109782 -0.116145 -0.223489 0.961515 0.0000416851 0.0000628020 0.0002255224 0.0000956141 0.0003419253 0.0012276884 0.0130083744 0.0000797483 0.0004862748 0.0080624638 -0.0004339109 0.0067968593
1520530395.80272 0.753485 -1.126027 1.007406 0.112274 -0.121551 -0.236116 0.957533 0.0000440615 0.0000666949 0.0002305519 0.0001019274 0.0003510315 0.0012132965 0.0128668145 0.0001208072 0.0004658815 0.0080587490 -0.0004423698 0.0067706590
1520530395.85308 0.774239 -1.077760 0.991522 0.111162 -0.123835 -0.253913 0.952804 0.0000437933 0.0000668625 0.0002293132 0.0001030308 0.0003521707 0.0012077386 0.0126551866 0.0001741710 0.0004215729 0.0080537874 -0.0004323467 0.0067505074
1520530395.90308 0.791483 -1.025701 0.971146 0.112401 -0.119378 -0.276901 0.946805 0.0000363205 0.0000615207 0.0002085002 0.0001052565 0.0003556814 0.0012054058 0.0124261993 0.0002353144 0.0004348490 0.0080404343 -0.0004379582 0.0067571095
1520530395.95308 0.801622 -0.967785 0.952693 0.116128 -0.112372 -0.305337 0.938433 0.0000265557 0.0000538935 0.0001782125 0.0001107314 0.0003651909 0.0012076159 0.0122906787 0.0002545804 0.0004144094 0.0080412736 -0.0004323322 0.0067464202
1520530396.00308 0.811484 -0.906595 0.938087 0.121138 -0.109262 -0.336228 0.927544 0.0000199864 0.0000485657 0.0001542298 0.0001198720 0.0003797160 0.0012058291 0.0122411308 0.0002469745 0.0004163225 0.0080492222 -0.0004334292 0.0067535286
1520530396.05308 0.823799 -0.842708 0.927309 0.127231 -0.113498 -0.368276 0.913949 0.0000176446 0.0000483416 0.0001440644 0.0001347600 0.0004006818 0.0011940460 0.0121914810 0.0002382816 0.0004150258 0.0080571183 -0.0004343248 0.0067585884
1520530396.10309 0.833900 -0.776637 0.916919 0.131549 -0.120384 -0.400665 0.898704 0.0000168194 0.0000496557 0.0001397700 0.0001492481 0.0004192531 0.0011801423 0.0121314997 0.0002348812 0.0004299984 0.0080632375 -0.0004393179 0.0067590389
1520530396.15309 0.852702 -0.708608 0.910898 0.130448 -0.121539 -0.437645 0.881294 0.0000137136 0.0000451642 0.0001258487 0.0001518992 0.0004224958 0.0011774609 0.0120454251 0.0002421957 0.0004662132 0.0080654299 -0.0004523508 0.0067376228
1520530396.20309 0.868085 -0.639296 0.902860 0.124816 -0.114998 -0.475779 0.863036 0.0000088211 0.0000348078 0.0001010574 0.0001418072 0.0004109056 0.0011931843 0.0120208913 0.0002309715 0.0004717753 0.0080753582 -0.0004551973 0.0067376769
1520530396.25323 0.884672 -0.568332 0.895399 0.114156 -0.105359 -0.512640 0.844434 0.0000052703 0.0000246549 0.0000780885 0.0001215666 0.0003841822 0.0012171057 0.0119952153 0.0002219167 0.0004948884 0.0080860703 -0.0004621412 0.0067295647
1520530396.30324 0.904185 -0.495814 0.890075 0.104610 -0.092463 -0.548068 0.824699 0.0000022062 0.0000140072 0.0000492063 0.0001007605 0.0003530487 0.0012406969 0.0119810972 0.0002079395 0.0005103670 0.0080993401 -0.0004669362 0.0067269861
1520530396.35324 0.926605 -0.421092 0.886521 0.098514 -0.082511 -0.582617 0.802524 0.0000006899 0.0000061421 0.0000233903 0.0000868994 0.0003298974 0.0012567372 0.0120008041 0.0001869608 0.0005153121 0.0081157577 -0.0004700195 0.0067327654
1520530396.40324 0.951211 -0.344954 0.886619 0.095809 -0.080819 -0.615968 0.777735 0.0000003472 0.0000027001 0.0000105434 0.0000831133 0.0003232346 0.0012617129 0.0120482399 0.0001590798 0.0005185220 0.0081360772 -0.0004730812 0.0067379013
1520530396.45324 0.980415 -0.269210 0.888794 0.095442 -0.084078 -0.648486 0.750525 0.0000002706 0.0000009863 0.0000038019 0.0000856754 0.0003279507 0.0012599048 0.0120991866 0.0001279214 0.0005265916 0.0081594475 -0.0004772950 0.0067420246
1520530396.50324 1.008271 -0.194078 0.894781 0.095139 -0.089001 -0.680522 0.721053 0.0000002654 -0.0000002061 -0.0000007478 0.0000898532 0.0003354155 0.0012565049 0.0121772336 0.0000896177 0.0005295224 0.0081858948 -0.0004807725 0.0067486472
1520530396.55324 1.036324 -0.120126 0.902600 0.094514 -0.094320 -0.712944 0.688391 0.0000002961 -0.0000015333 -0.0000055619 0.0000943274 0.0003431868 0.0012528720 0.0122692402 0.0000467712 0.0005325765 0.0082145455 -0.0004843899 0.0067552124
1520530396.60325 1.063899 -0.048498 0.913693 0.094453 -0.098033 -0.743971 0.654198 0.0000004593 -0.0000042118 -0.0000150313 0.0000978637 0.0003491803 0.0012500532 0.0123731855 0.0000002081 0.0005351852 0.0082451818 -0.0004880949 0.0067622386
1520530396.65325 1.093010 0.019485 0.926633 0.093564 -0.099908 -0.771099 0.621828 0.0000007808 -0.0000070307 -0.0000250013 0.0000986735 0.0003505380 0.0012494639 0.0124773433 -0.0000467558 0.0005433864 0.0082763234 -0.0004927320 0.0067648782
1520530396.70314 1.116895 0.084185 0.944540 0.091602 -0.097304 -0.794128 0.592876 0.0000014307 -0.0000103577 -0.0000379388 0.0000933820 0.0003414752 0.0012531409 0.0125913511 -0.0000940555 0.0005465809 0.0083068506 -0.0004962099 0.0067697876
1520530396.75315 1.137654 0.144543 0.966525 0.088475 -0.089840 -0.813562 0.567642 0.0000025544 -0.0000136318 -0.0000535112 0.0000821002 0.0003215038 0.0012641162 0.0127128273 -0.0001407108 0.0005490159 0.0083362276 -0.0004998409 0.0067765611
1520530396.80315 1.162360 0.199049 0.985978 0.083886 -0.079334 -0.829594 0.546300 0.0000038470 -0.0000154915 -0.0000674660 0.0000673807 0.0002925453 0.0012763247 0.0128083257 -0.0001804996 0.0005714623 0.0083587516 -0.0004994640 0.0067550322
1520530396.85315 1.174750 0.247665 1.018359 0.078952 -0.066870 -0.842972 0.527914 0.0000053638 -0.0000162382 -0.0000809485 0.0000520605 0.0002583754 0.0012903631 0.0129188157 -0.0002149096 0.0005759930 0.0083791161 -0.0005011100 0.0067573343
1520530396.90315 1.179919 0.289225 1.058717 0.077048 -0.050599 -0.854830 0.510656 0.0000086547 -0.0000175407 -0.0001042953 0.0000369862 0.0002183858 0.0013007940 0.0130210666 -0.0002434488 0.0005821896 0.0083948250 -0.0005011046 0.0067572519
1520530396.95315 1.179975 0.322551 1.106045 0.072811 -0.030954 -0.864110 0.497045 0.0000120804 -0.0000158507 -0.0001242412 0.0000215552 0.0001667835 0.0013098026 0.0131065607 -0.0002620635 0.0005875360 0.0084032077 -0.0004978923 0.0067546058
1520530397.00315 1.178048 0.348212 1.154695 0.064342 -0.005995 -0.870417 0.488055 0.0000150330 -0.0000103185 -0.0001395228 0.0000075040 0.0000974494 0.0013214623 0.0131772119 -0.0002688679 0.0005894387 0.0084112472 -0.0004994238 0.0067600829
1520530397.05316 1.171365 0.363443 1.205944 0.056950 0.021779 -0.872593 0.484628 0.0000192554 -0.0000027162 -0.0001580568 0.0000006861 0.0000223882 0.0013181590 0.0131866104 -0.0002747672 0.0006042382 0.0084112002 -0.0004970152 0.0067598840
1520530397.10278 1.167025 0.370950 1.251997 0.048684 0.048992 -0.871755 0.485050 0.0000232012 0.0000067167 -0.0001731618 0.0000022939 -0.0000510172 0.0013097523 0.0131955860 -0.0002656060 0.0006089851 0.0084093779 -0.0004948794 0.0067623233
1520530397.15278 1.154204 0.361319 1.301476 0.042119 0.073072 -0.864944 0.494731 0.0000277938 0.0000162601 -0.0001887015 0.0000099607 -0.0001118151 0.0012955837 0.0131758495 -0.0002446494 0.0006100124 0.0084055358 -0.0004939292 0.0067672077
1520530397.20279 1.138314 0.340604 1.344565 0.038893 0.095836 -0.854319 0.509355 0.0000354181 0.0000269017 -0.0002115712 0.0000209641 -0.0001622665 0.0012751020 0.0131272491 -0.0002162228 0.0006095086 0.0083991431 -0.0004935980 0.0067728354
1520530397.25279 1.119900 0.308280 1.380350 0.036145 0.114978 -0.839376 0.530021 0.0000436896 0.0000372312 -0.0002330203 0.0000323108 -0.0002001254 0.0012518978 0.0130502042 -0.0001824305 0.0006095177 0.0083909488 -0.0004918301 0.0067777761
1520530397.30279 1.101475 0.265853 1.406088 0.032929 0.129678 -0.821214 0.554713 0.0000513155 0.0000460460 -0.0002508546 0.0000419297 -0.0002265823 0.0012339968 0.0129591168 -0.0001420885 0.0006070352 0.0083837974 -0.0004916349 0.0067836943
1520530397.35279 1.084760 0.214096 1.421418 0.025692 0.140383 -0.799387 0.583621 0.0000550258 0.0000525723 -0.0002585550 0.0000508854 -0.0002485449 0.0012220699 0.0128523614 -0.0000978502 0.0006038873 0.0083827426 -0.0004913451 0.0067897773
1520530397.40279 1.068944 0.151730 1.423960 0.019092 0.149034 -0.774495 0.614477 0.0000592077 0.0000581750 -0.0002669479 0.0000578334 -0.0002637715 0.0012102094 0.0127349008 -0.0000552055 0.0005998511 0.0083805875 -0.0004917214 0.0067957282
1520530397.45279 1.056025 0.079143 1.412395 0.016235 0.153323 -0.748747 0.644676 0.0000643199 0.0000610307 -0.0002774912 0.0000585457 -0.0002646395 0.0012032464 0.0126150790 -0.0000134402 0.0005958909 0.0083726863 -0.0004917957 0.0068017724
1520530397.50230 1.045771 0.006213 1.385749 0.018467 0.148919 -0.723923 0.673363 0.0000674492 0.0000571962 -0.0002849772 0.0000490838 -0.0002428383 0.0012099399 0.0124980483 0.0000259479 0.0005910723 0.0083791756 -0.0004923477 0.0068066557
1520530397.55231 1.040244 -0.072159 1.347273 0.024323 0.132550 -0.695940 0.705341 0.0000636941 0.0000438631 -0.0002794965 0.0000307136 -0.0001934867 0.0012328677 0.0123883707 0.0000622878 0.0005863131 0.0083901705 -0.0004926367 0.0068131154
1520530397.60231 1.039237 -0.153539 1.297295 0.033653 0.107704 -0.666766 0.736676 0.0000541168 0.0000254659 -0.0002604822 0.0000124109 -0.0001233517 0.0012615321 0.0122906249 0.0000951765 0.0005812754 0.0084056397 -0.0004930955 0.0068197438
1520530397.65231 1.043297 -0.236158 1.237124 0.044199 0.077115 -0.635172 0.767239 0.0000397435 0.0000072272 -0.0002251562 0.0000016790 -0.0000413134 0.0012862368 0.0122023005 0.0001267488 0.0005717891 0.0084255462 -0.0004922903 0.0068228682
1520530397.70231 1.057128 -0.321938 1.175004 0.054828 0.043462 -0.602511 0.795038 0.0000238522 -0.0000058634 -0.0001750419 0.0000018166 0.0000435900 0.0013026030 0.0121366029 0.0001550808 0.0005667137 0.0084525825 -0.0004933220 0.0068296852
1520530397.75231 1.077890 -0.407359 1.111315 0.067751 0.007679 -0.569924 0.818864 0.0000105744 -0.0000117122 -0.0001155880 0.0000137469 0.0001321016 0.0013042228 0.0120889825 0.0001841072 0.0005614558 0.0084863321 -0.0004949437 0.0068368208
1520530397.80232 1.104980 -0.491510 1.048155 0.086431 -0.028369 -0.536526 0.838966 0.0000028234 -0.0000099792 -0.0000565905 0.0000403247 0.0002265789 0.0012852106 0.0120609796 0.0002147476 0.0005569458 0.0085258171 -0.0004962210 0.0068439276
1520530397.85232 1.132454 -0.571086 0.985269 0.111112 -0.061837 -0.500229 0.856505 0.0000003502 -0.0000012519 -0.0000048779 0.0000832738 0.0003211333 0.0012442304 0.0120453845 0.0002537540 0.0005476520 0.0085715032 -0.0004956883 0.0068476057
1520530397.90258 1.170120 -0.649527 0.932421 0.136833 -0.091543 -0.460495 0.872262 0.0000019490 0.0000148456 0.0000437958 0.0001368034 0.0004027265 0.0011891298 0.0120539916 0.0002957401 0.0005428705 0.0086244317 -0.0004957946 0.0068541535
1520530397.95259 1.210950 -0.721979 0.888693 0.159791 -0.115694 -0.419651 0.885988 0.0000071739 0.0000359902 0.0000878982 0.0001897516 0.0004626534 0.0011306264 0.0120773442 0.0003428119 0.0005381738 0.0086846254 -0.0004965120 0.0068611948
1520530398.00259 1.251051 -0.794394 0.857746 0.181641 -0.134013 -0.378557 0.897631 0.0000146307 0.0000585417 0.0001238204 0.0002401635 0.0005072872 0.0010735724 0.0121148139 0.0003963424 0.0005334832 0.0087553479 -0.0004992739 0.0068694699
1520530398.05259 1.287826 -0.864011 0.838964 0.202313 -0.146752 -0.338279 0.907249 0.0000226527 0.0000797677 0.0001507260 0.0002854446 0.0005387507 0.0010185719 0.0121612357 0.0004483977 0.0005305789 0.0088137011 -0.0004976281 0.0068767112
1520530398.10259 1.318744 -0.929355 0.830905 0.219333 -0.154078 -0.299472 0.915680 0.0000305188 0.0000982675 0.0001715766 0.0003202882 0.0005586667 0.0009760069 0.0122183531 0.0005055652 0.0005266956 0.0088779202 -0.0004988098 0.0068852511
1520530398.15259 1.341207 -0.992313 0.834185 0.228475 -0.154523 -0.262193 0.924758 0.0000366345 0.0001097703 0.0001861655 0.0003322259 0.0005629228 0.0009552990 0.0122802466 0.0005572567 0.0005222352 0.0089256647 -0.0004986710 0.0068923688
1520530398.20259 1.353852 -1.053450 0.849444 0.225753 -0.150882 -0.227541 0.935145 0.0000425299 0.0001152537 0.0002017041 0.0003150356 0.0005508319 0.0009646716 0.0123498282 0.0006048079 0.0005190576 0.0089603221 -0.0004960371 0.0068978683
1520530398.25260 1.355387 -1.111362 0.876630 0.210923 -0.144905 -0.194786 0.946875 0.0000486398 0.0001144433 0.0002199698 0.0002713945 0.0005210849 0.0010022912 0.0124262806 0.0006480463 0.0005152731 0.0089861213 -0.0004948442 0.0069055098
1520530398.30337 1.345536 -1.166186 0.919772 0.183124 -0.139901 -0.163747 0.959208 0.0000569465 0.0001077731 0.0002448069 0.0002054389 0.0004659846 0.0010592871 0.0125063585 0.0006807154 0.0005118803 0.0089919197 -0.0004914079 0.0069078547
1520530398.35337 1.323987 -1.213245 0.972877 0.145962 -0.138276 -0.140181 0.969497 0.0000675293 0.0000949615 0.0002742227 0.0001344906 0.0003874702 0.0011198135 0.0125866384 0.0006982100 0.0005077743 0.0089817941 -0.0004915017 0.0069147401
1520530398.40337 1.290368 -1.252560 1.034796 0.105268 -0.133670 -0.129821 0.976830 0.0000713531 0.0000726789 0.0002888242 0.0000746713 0.0002954513 0.0011752629 0.0126604660 0.0006947937 0.0005015831 0.0089484526 -0.0004953005 0.0069187887
1520530398.45337 1.245395 -1.287403 1.102172 0.063340 -0.131040 -0.124422 0.981497 0.0000758074 0.0000485961 0.0003021968 0.0000315717 0.0001944459 0.0012106226 0.0127108042 0.0006901228 0.0005005442 0.0088995346 -0.0004939645 0.0069263121
1520530398.50337 1.193381 -1.309870 1.170679 0.024247 -0.122657 -0.125668 0.984162 0.0000719447 0.0000232654 0.0002977534 0.0000078585 0.0000965946 0.0012386687 0.0127576488 0.0006634378 0.0004986350 0.0088526072 -0.0004899613 0.0069356836
1520530398.55337 1.134601 -1.322286 1.237445 -0.013726 -0.106558 -0.138778 0.984478 0.0000592114 -0.0000000822 0.0002722630 0.0000003258 -0.0000005565 0.0012595241 0.0127881311 0.0006146057 0.0004965771 0.0087983639 -0.0004902068 0.0069437999
1520530398.60338 1.069710 -1.324314 1.299231 -0.052750 -0.092234 -0.157225 0.981830 0.0000506709 -0.0000199674 0.0002519016 0.0000082509 -0.0001000309 0.0012607803 0.0127982375 0.0005704392 0.0004965312 0.0087092975 -0.0004882166 0.0069531513
1520530398.65338 1.001822 -1.315988 1.354861 -0.087243 -0.075372 -0.181874 0.976540 0.0000414586 -0.0000339656 0.0002267289 0.0000284018 -0.0001873367 0.0012498652 0.0127933712 0.0004981775 0.0004925319 0.0086652537 -0.0004925874 0.0069585012
1520530398.70322 0.928112 -1.289621 1.399175 -0.112533 -0.059719 -0.209619 0.969448 0.0000342672 -0.0000414749 0.0002047458 0.0000509747 -0.0002500877 0.0012345975 0.0127757181 0.0004428290 0.0004922612 0.0085707344 -0.0004934134 0.0069653050
1520530398.75322 0.854332 -1.270550 1.429121 -0.127640 -0.046330 -0.241396 0.960880 0.0000293186 -0.0000441793 0.0001883977 0.0000676012 -0.0002869198 0.0012236076 0.0127502650 0.0003738076 0.0004925033 0.0085561309 -0.0004888519 0.0069750108
1520530398.80322 0.779341 -1.246824 1.444613 -0.137447 -0.036658 -0.276888 0.950315 0.0000275281 -0.0000462319 0.0001818371 0.0000788548 -0.0003088793 0.0012149627 0.0127163603 0.0003079872 0.0004929374 0.0085639482 -0.0004835865 0.0069843618
1520530398.85323 0.704048 -1.217983 1.446502 -0.144475 -0.029677 -0.313622 0.938023 0.0000278181 -0.0000486938 0.0001822585 0.0000865289 -0.0003226557 0.0012078133 0.0126743923 0.0002454079 0.0004941584 0.0085843273 -0.0004799872 0.0069950610
1520530398.90323 0.627801 -1.185441 1.431415 -0.148316 -0.026467 -0.352808 0.923487 0.0000307587 -0.0000518388 0.0001914284 0.0000885721 -0.0003258853 0.0012036285 0.0126243484 0.0001845479 0.0004914747 0.0086058005 -0.0004827360 0.0069964956
1520530398.95323 0.553115 -1.144681 1.400583 -0.144066 -0.026798 -0.392344 0.908071 0.0000342436 -0.0000516424 0.0002026583 0.0000789155 -0.0003084226 0.0012105754 0.0125730216 0.0001395859 0.0004897970 0.0086519623 -0.0004680760 0.0069886111
1520530399.00323 0.480827 -1.102124 1.359625 -0.127073 -0.030088 -0.434354 0.891226 0.0000353695 -0.0000438497 0.0002079660 0.0000551727 -0.0002601365 0.0012340143 0.0125211454 0.0001034710 0.0004916501 0.0087170914 -0.0004645447 0.0069986942
1520530399.05323 0.415127 -1.048508 1.303142 -0.100745 -0.037682 -0.477804 0.871857 0.0000346269 -0.0000304675 0.0002082087 0.0000273338 -0.0001847516 0.0012633657 0.0124624953 0.0000641720 0.0004937992 0.0087107994 -0.0004654351 0.0070012521
1520530399.10323 0.356824 -0.989085 1.244739 -0.075847 -0.053293 -0.520338 0.848914 0.0000380193 -0.0000171136 0.0002196774 0.0000080653 -0.0000996211 0.0012800540 0.0124062084 0.0000561561 0.0004983705 0.0087821283 -0.0004593918 0.0070087316
1520530399.15233 0.308061 -0.925618 1.185950 -0.054282 -0.074833 -0.560601 0.822910 0.0000450065 -0.0000021111 0.0002392902 0.0000004100 -0.0000112367 0.0012815494 0.0123529500 0.0000660533 0.0005036981 0.0088549937 -0.0004562701 0.0070165424
1520530399.20233 0.267528 -0.852728 1.126916 -0.033256 -0.098832 -0.600457 0.792829 0.0000515477 0.0000163534 0.0002551023 0.0000055410 0.0000815007 0.0012707294 0.0123057564 0.0000930667 0.0005078921 0.0089235830 -0.0004554276 0.0070273567
1520530399.25233 0.235132 -0.775040 1.069232 -0.015646 -0.122386 -0.640351 0.758108 0.0000565337 0.0000354554 0.0002649634 0.0000226947 0.0001671989 0.0012494434 0.0122696050 0.0001350289 0.0005126476 0.0089882364 -0.0004546496 0.0070387957
1520530399.30233 0.213606 -0.696214 1.009761 -0.001472 -0.147030 -0.679048 0.719218 0.0000611910 0.0000552883 0.0002721896 0.0000505372 0.0002473107 0.0012176919 0.0122445300 0.0001819586 0.0005197715 0.0089794936 -0.0004838990 0.0070282519
1520530399.35234 0.200335 -0.608318 0.960958 0.010570 -0.173074 -0.715267 0.676998 0.0000646793 0.0000757032 0.0002750378 0.0000893759 0.0003236155 0.0011759785 0.0122380595 0.0002388618 0.0005261669 0.0090131472 -0.0004870227 0.0070383453
1520530399.40234 0.194104 -0.518819 0.917962 0.019110 -0.197175 -0.747662 0.633844 0.0000661500 0.0000935249 0.0002728395 0.0001332137 0.0003877444 0.0011314756 0.0122541469 0.0003030046 0.0005325177 0.0090441809 -0.0004901020 0.0070495303
1520530399.45234 0.186946 -0.430143 0.886046 0.026135 -0.213064 -0.777020 0.591743 0.0000606561 0.0001017099 0.0002574443 0.0001718034 0.0004340971 0.0010991030 0.0122852149 0.0003668367 0.0005419458 0.0090669519 -0.0004941175 0.0070588531
1520530399.50234 0.186816 -0.341695 0.861243 0.034444 -0.219335 -0.805126 0.549980 0.0000471188 0.0000968517 0.0002251945 0.0002008173 0.0004662316 0.0010844317 0.0123452700 0.0004314019 0.0005481631 0.0090876874 -0.0004983910 0.0070707445
1520530399.55301 0.189606 -0.253644 0.846057 0.047183 -0.216755 -0.833101 0.506689 0.0000275611 0.0000773310 0.0001718803 0.0002199665 0.0004882466 0.0010856118 0.0124217198 0.0004939444 0.0005556889 0.0091067544 -0.0005036036 0.0070815097
1520530399.60301 0.191639 -0.169180 0.843469 0.061472 -0.208998 -0.857808 0.465516 0.0000114460 0.0000502498 0.0001102441 0.0002276417 0.0004988031 0.0010948363 0.0125191908 0.0005538500 0.0005619373 0.0091270768 -0.0005096676 0.0070911409
1520530399.65301 0.188617 -0.090291 0.853258 0.078700 -0.198027 -0.877440 0.429757 0.0000019059 0.0000189354 0.0000418198 0.0002269917 0.0005005006 0.0011054417 0.0125906351 0.0006087899 0.0005868529 0.0091497291 -0.0005151064 0.0070932369
1520530399.70301 0.183932 -0.018490 0.873790 0.095523 -0.180816 -0.894598 0.397335 0.0000011292 -0.0000130525 -0.0000301721 0.0002101736 0.0004855559 0.0011237744 0.0126861757 0.0006608494 0.0005979509 0.0091796517 -0.0005190807 0.0071035882
1520530399.75301 0.174669 0.046068 0.904350 0.103595 -0.160943 -0.910052 0.367657 0.0000063933 -0.0000329875 -0.0000835324 0.0001794790 0.0004538422 0.0011499844 0.0128015330 0.0007147195 0.0006037316 0.0092192870 -0.0005234781 0.0071120906
1520530399.80301 0.168280 0.105245 0.954309 0.107410 -0.140956 -0.922874 0.341904 0.0000134248 -0.0000438146 -0.0001241605 0.0001465633 0.0004147044 0.0011761824 0.0128716958 0.0007637744 0.0006252964 0.0092603478 -0.0005202358 0.0070908832
1520530399.85302 0.143098 0.156872 0.998821 0.106218 -0.120685 -0.932655 0.322967 0.0000186707 -0.0000456046 -0.0001486757 0.0001135059 0.0003692525 0.0012048000 0.0129819608 0.0008263330 0.0006304523 0.0093210388 -0.0005195977 0.0070992063
1520530399.90302 0.110817 0.205758 1.044210 0.102439 -0.097107 -0.939823 0.311142 0.0000225771 -0.0000420421 -0.0001658005 0.0000796380 0.0003130428 0.0012355874 0.0130908153 0.0008943734 0.0006372325 0.0093928558 -0.0005156373 0.0071064880
1520530399.95327 0.069484 0.246010 1.094210 0.100796 -0.064620 -0.945532 0.302712 0.0000297191 -0.0000358223 -0.0001927975 0.0000438768 0.0002347266 0.0012646863 0.0131685687 0.0009714836 0.0006323754 0.0094821293 -0.0005131963 0.0071124093
1520530400.00328 0.022298 0.275033 1.150206 0.099434 -0.027209 -0.949192 0.297334 0.0000386390 -0.0000245082 -0.0002218101 0.0000159284 0.0001416579 0.0012841458 0.0132386204 0.0010604135 0.0006224979 0.0095857663 -0.0005048365 0.0071114711
1520530400.05328 -0.031688 0.302490 1.202551 0.094160 0.008663 -0.950696 0.295356 0.0000440431 -0.0000088473 -0.0002377806 0.0000020769 0.0000479290 0.0012934367 0.0133126912 0.0011478432 0.0006245694 0.0097212698 -0.0005051470 0.0071232381
1520530400.10328 -0.093980 0.322261 1.252966 0.085305 0.040675 -0.950379 0.296394 0.0000450316 0.0000071939 -0.0002404250 0.0000014701 -0.0000388648 0.0012928938 0.0133493155 0.0012509848 0.0006083966 0.0098554183 -0.0004868765 0.0071159893
1520530400.15328 -0.157647 0.334029 1.302159 0.072469 0.067339 -0.948484 0.300985 0.0000410839 0.0000202791 -0.0002291841 0.0000104264 -0.0001141950 0.0012886178 0.0133850213 0.0013397818 0.0006062417 0.0100275564 -0.0004845615 0.0071256419
1520530400.20328 -0.228473 0.308608 1.358155 0.055626 0.085651 -0.945371 0.309585 0.0000321683 0.0000268285 -0.0002022785 0.0000229186 -0.0001704415 0.0012841948 0.0133969055 0.0014343540 0.0005973027 0.0101138229 -0.0004354413 0.0071122776
1520530400.25328 -0.298145 0.306367 1.399575 0.038560 0.098218 -0.939986 0.324489 0.0000237344 0.0000286925 -0.0001731603 0.0000354596 -0.0002121101 0.0012795264 0.0134052792 0.0015229372 0.0005917351 0.0102830655 -0.0004249511 0.0071195803
1520530400.30329 -0.367818 0.300688 1.436638 0.023417 0.111480 -0.931587 0.345209 0.0000185518 0.0000303298 -0.0001522596 0.0000507499 -0.0002531339 0.0012702461 0.0134040495 0.0015988829 0.0005894071 0.0105022858 -0.0004215771 0.0071306698
1520530400.35249 -0.437120 0.290007 1.468621 0.009520 0.128727 -0.919806 0.370534 0.0000162686 0.0000339802 -0.0001413537 0.0000726802 -0.0003009282 0.0012514070 0.0133893785 0.0016651371 0.0005862913 0.0107342410 -0.0004186131 0.0071413422
1520530400.40250 -0.510249 0.271064 1.492016 -0.001336 0.144819 -0.904760 0.400544 0.0000165020 0.0000391592 -0.0001410894 0.0000950038 -0.0003410665 0.0012285990 0.0133570565 0.0017267718 0.0005763778 0.0109728927 -0.0004162843 0.0071452717
1520530400.45250 -0.583351 0.246912 1.507228 -0.007084 0.153294 -0.887924 0.433638 0.0000186005 0.0000440222 -0.0001491291 0.0001062344 -0.0003587385 0.0012151541 0.0133181038 0.0017812942 0.0005687615 0.0112346997 -0.0004108213 0.0071526704
1520530400.50250 -0.657458 0.221512 1.513923 -0.011793 0.153151 -0.868687 0.470944 0.0000197569 0.0000452405 -0.0001537812 0.0001055403 -0.0003576021 0.0012154946 0.0132749070 0.0018199409 0.0005642790 0.0115220026 -0.0004075367 0.0071643628
1520530400.55250 -0.731179 0.192040 1.510910 -0.017443 0.147873 -0.846602 0.510974 0.0000191490 0.0000431407 -0.0001518408 0.0000990964 -0.0003475888 0.0012233514 0.0132250654 0.0018456780 0.0005594618 0.0118223597 -0.0004043444 0.0071763796
1520530400.60250 -0.802804 0.157936 1.497992 -0.023896 0.140477 -0.822682 0.550354 0.0000172948 0.0000393713 -0.0001447661 0.0000915779 -0.0003354709 0.0012334846 0.0131689800 0.0018558818 0.0005545022 0.0121292096 -0.0004016398 0.0071884174
